,"AC inverter power | (W)","Ambient temperature | (C)","Angle of incidence | (deg)","Beam irradiance | (W/m2)","DC array power | (W)","Diffuse irradiance | (W/m2)","Global horizontal irradiance | (W/m2)","Module temperature | (C)","Plane of array irradiance | (W/m2)","Power generated by system | (kW)","Shading factor for beam radiation","Sun up over horizon | (0/1)","Transmitted plane of array irradiance | (W/m2)","Wind speed | (m/s)"
"Jan 1, 12:00 am",0,6.4,0,0,0,0,0,6.4,0,0,1,0,0,3.3
"Jan 1, 01:00 am",0,5.8,0,0,0,0,0,5.8,0,0,1,0,0,3.3
"Jan 1, 02:00 am",0,5.2,0,0,0,0,0,5.2,0,0,1,0,0,3.3
"Jan 1, 03:00 am",0,4.6,0,0,0,0,0,4.6,0,0,1,0,0,4.9
"Jan 1, 04:00 am",0,4.1,0,0,0,0,0,4.1,0,0,1,0,0,4.9
"Jan 1, 05:00 am",0,3.4,0,0,0,0,0,3.4,0,0,1,0,0,4.9
"Jan 1, 06:00 am",0,2.8,0,0,0,0,0,2.8,0,0,1,0,0,6.3
"Jan 1, 07:00 am",69.3897,2.2,75.8438,50,93.3688,12,15,1.39754,27.4488,0.0693897,1,2,24.4533,6.3
"Jan 1, 08:00 am",780.942,3.5,65.7972,262,820.838,99,152,6.20979,229.548,0.780942,1,1,219.446,6.3
"Jan 1, 09:00 am",637.225,4.8,54.9178,52,673.534,142,160,7.87451,182.353,0.637225,1,1,181.369,3.6
"Jan 1, 10:00 am",1782.11,6.2,46.1331,380,1852.31,220,386,17.0136,523.003,1.78211,1,1,519.437,3.6
"Jan 1, 11:00 am",1003.44,7.5,40.8539,66,1049.26,223,255,13.7801,290.377,1.00344,1,1,289.993,3.6
"Jan 1, 12:00 pm",1527.27,8.8,40.486,225,1588.87,248,359,19.8879,452.703,1.52727,1,1,451.44,2.2
"Jan 1, 01:00 pm",2034.26,10.1,45.1501,585,2113.57,170,431,26.0756,623.115,2.03426,1,1,618.076,2.2
"Jan 1, 02:00 pm",1707.98,10.6,53.5411,659,1775.61,103,337,24.6282,526.975,1.70798,1,1,515.719,2.2
"Jan 1, 03:00 pm",978.239,11.1,64.1962,463,1023.37,79,182,17.8401,304.331,0.978239,1,1,288.059,3.4
"Jan 1, 04:00 pm",197.084,11.7,74.9997,197,223.58,12,27,12.4745,72.9548,0.197084,1,3,61.4349,3.4
"Jan 1, 05:00 pm",0,11,0,0,0,0,0,11,0,0,1,0,0,3.4
"Jan 1, 06:00 pm",0,10.4,0,0,0,0,0,10.4,0,0,1,0,0,1.8
"Jan 1, 07:00 pm",0,9.8,0,0,0,0,0,9.8,0,0,1,0,0,1.8
"Jan 1, 08:00 pm",0,9.3,0,0,0,0,0,9.3,0,0,1,0,0,1.8
"Jan 1, 09:00 pm",0,8.7,0,0,0,0,0,8.7,0,0,1,0,0,2
"Jan 1, 10:00 pm",0,8.2,0,0,0,0,0,8.2,0,0,1,0,0,2
"Jan 1, 11:00 pm",0,7.5,0,0,0,0,0,7.5,0,0,1,0,0,2
"Jan 2, 12:00 am",0,6.9,0,0,0,0,0,6.9,0,0,1,0,0,4.2
"Jan 2, 01:00 am",0,6.3,0,0,0,0,0,6.3,0,0,1,0,0,4.2
"Jan 2, 02:00 am",0,5.6,0,0,0,0,0,5.6,0,0,1,0,0,4.2
"Jan 2, 03:00 am",0,5,0,0,0,0,0,5,0,0,1,0,0,2
"Jan 2, 04:00 am",0,4.4,0,0,0,0,0,4.4,0,0,1,0,0,2
"Jan 2, 05:00 am",0,4.1,0,0,0,0,0,4.1,0,0,1,0,0,2
"Jan 2, 06:00 am",0,3.9,0,0,0,0,0,3.9,0,0,1,0,0,3
"Jan 2, 07:00 am",40.9894,3.7,75.8889,22,64.4286,12,13,2.4409,18.2683,0.0409894,1,2,16.9487,3
"Jan 2, 08:00 am",301.589,4.9,65.84,24,330.256,74,79,5.27084,88.8628,0.301589,1,1,87.9352,3
"Jan 2, 09:00 am",851.154,6.1,54.935,111,892.872,160,198,11.1876,246.051,0.851154,1,1,243.948,2
"Jan 2, 10:00 am",1451.36,7.3,46.1142,283,1510.51,197,321,17.9224,427.99,1.45136,1,1,425.338,2
"Jan 2, 11:00 am",1773.86,8.9,40.7897,377,1843.77,211,396,22.9287,533.458,1.77386,1,1,531.279,2
"Jan 2, 12:00 pm",1463.06,10.5,40.3793,217,1522.58,240,347,21.445,436.926,1.46306,1,1,435.72,2.5
"Jan 2, 01:00 pm",2082.58,12.1,45.0184,617,2163.7,167,444,27.8642,643.381,2.08258,1,1,638.128,2.5
"Jan 2, 02:00 pm",1645.61,12.5,53.4011,561,1711.12,140,340,25.5124,508.541,1.64561,1,1,499.06,2.5
"Jan 2, 03:00 pm",722.184,12.9,64.0569,210,760.59,106,153,17.392,220.976,0.722184,1,1,213.657,3.9
"Jan 2, 04:00 pm",134.118,13.3,74.9486,91,159.355,16,23,13.3053,49.2623,0.134118,1,3,43.9493,3.9
"Jan 2, 05:00 pm",0,12.6,0,0,0,0,0,12.6,0,0,1,0,0,3.9
"Jan 2, 06:00 pm",0,12,0,0,0,0,0,12,0,0,1,0,0,0.5
"Jan 2, 07:00 pm",0,11.3,0,0,0,0,0,11.3,0,0,1,0,0,0.5
"Jan 2, 08:00 pm",0,10.9,0,0,0,0,0,10.9,0,0,1,0,0,0.5
"Jan 2, 09:00 pm",0,10.5,0,0,0,0,0,10.5,0,0,1,0,0,1.7
"Jan 2, 10:00 pm",0,10.1,0,0,0,0,0,10.1,0,0,1,0,0,1.7
"Jan 2, 11:00 pm",0,9.7,0,0,0,0,0,9.7,0,0,1,0,0,1.7
"Jan 3, 12:00 am",0,9.2,0,0,0,0,0,9.2,0,0,1,0,0,1.4
"Jan 3, 01:00 am",0,8.7,0,0,0,0,0,8.7,0,0,1,0,0,1.4
"Jan 3, 02:00 am",0,8.2,0,0,0,0,0,8.2,0,0,1,0,0,1.4
"Jan 3, 03:00 am",0,7.6,0,0,0,0,0,7.6,0,0,1,0,0,1.1
"Jan 3, 04:00 am",0,7,0,0,0,0,0,7,0,0,1,0,0,1.1
"Jan 3, 05:00 am",0,6.6,0,0,0,0,0,6.6,0,0,1,0,0,1.1
"Jan 3, 06:00 am",0,6.2,0,0,0,0,0,6.2,0,0,1,0,0,2.6
"Jan 3, 07:00 am",95.1588,5.8,75.9333,64,119.634,13,17,4.88925,35.6453,0.0951588,1,2,31.802,2.6
"Jan 3, 08:00 am",940.539,6.8,65.878,460,984.641,77,170,12.417,288.306,0.940539,1,1,270.488,2.6
"Jan 3, 09:00 am",1677.11,7.8,54.9463,648,1743.69,100,320,17.9799,503.417,1.67711,1,1,491.128,4
"Jan 3, 10:00 am",2155.09,8.8,46.0886,721,2238.98,114,431,22.6858,651.169,2.15509,1,1,644.429,4
"Jan 3, 11:00 am",2378.57,10.8,40.7181,746,2471.29,123,490,26.6246,728.846,2.37857,1,1,724.565,4
"Jan 3, 12:00 pm",2339.79,12.9,40.2656,754,2430.95,134,508,36.35,751.293,2.33979,1,1,747.149,1.2
"Jan 3, 01:00 pm",2038.42,15,44.8809,693,2117.89,125,437,35.7311,654.766,2.03842,1,1,648.937,1.2
"Jan 3, 02:00 pm",1605.63,15.3,53.2568,622,1669.8,107,330,31.5622,511.694,1.60563,1,1,501.296,1.2
"Jan 3, 03:00 pm",938.63,15.7,63.9145,449,982.681,81,183,25.7133,302.394,0.938631,1,1,286.876,1
"Jan 3, 04:00 pm",201.075,16.1,74.8976,197,227.652,13,28,17.8248,75.5592,0.201075,1,3,64.0755,1
"Jan 3, 05:00 pm",0,15.3,0,0,0,0,0,15.3,0,0,1,0,0,1
"Jan 3, 06:00 pm",0,14.5,0,0,0,0,0,14.5,0,0,1,0,0,2
"Jan 3, 07:00 pm",0,13.8,0,0,0,0,0,13.8,0,0,1,0,0,2
"Jan 3, 08:00 pm",0,13.2,0,0,0,0,0,13.2,0,0,1,0,0,2
"Jan 3, 09:00 pm",0,12.6,0,0,0,0,0,12.6,0,0,1,0,0,0.7
"Jan 3, 10:00 pm",0,12,0,0,0,0,0,12,0,0,1,0,0,0.7
"Jan 3, 11:00 pm",0,11.4,0,0,0,0,0,11.4,0,0,1,0,0,0.7
"Jan 4, 12:00 am",0,10.8,0,0,0,0,0,10.8,0,0,1,0,0,1.7
"Jan 4, 01:00 am",0,10.2,0,0,0,0,0,10.2,0,0,1,0,0,1.7
"Jan 4, 02:00 am",0,9.8,0,0,0,0,0,9.8,0,0,1,0,0,1.7
"Jan 4, 03:00 am",0,9.5,0,0,0,0,0,9.5,0,0,1,0,0,1.7
"Jan 4, 04:00 am",0,9.1,0,0,0,0,0,9.1,0,0,1,0,0,1.7
"Jan 4, 05:00 am",0,8.7,0,0,0,0,0,8.7,0,0,1,0,0,1.7
"Jan 4, 06:00 am",0,8.4,0,0,0,0,0,8.4,0,0,1,0,0,2.3
"Jan 4, 07:00 am",2.03551,8,75.977,0,24.7458,7,7,6.38226,6.62057,0.00203551,1,2,6.62057,2.3
"Jan 4, 08:00 am",116.382,8.3,65.9109,0,141.271,40,40,7.30277,37.947,0.116382,1,1,37.947,2.3
"Jan 4, 09:00 am",178.319,8.5,54.9519,0,204.436,58,58,7.91815,55.0609,0.178319,1,1,55.0609,1
"Jan 4, 10:00 am",229.35,8.8,46.0563,0,256.507,73,73,8.81439,69.3555,0.22935,1,1,69.3555,1
"Jan 4, 11:00 am",273.228,9.2,40.6393,0,301.296,86,86,9.7303,81.7931,0.273228,1,1,81.7931,1
"Jan 4, 12:00 pm",279.99,9.6,40.145,0,308.2,88,88,10.0071,83.769,0.27999,1,1,83.769,4.2
"Jan 4, 01:00 pm",471.571,10,44.7377,0,503.979,140,140,11.5945,137.943,0.471571,1,1,137.943,4.2
"Jan 4, 02:00 pm",361.999,10.2,53.1081,0,391.966,109,109,11.2384,107.116,0.361999,1,1,107.116,4.2
"Jan 4, 03:00 pm",901.32,10.5,63.7691,257,944.366,128,187,13.9534,270.01,0.90132,1,1,261.205,6.6
"Jan 4, 04:00 pm",174.755,10.8,74.8469,114,200.801,20,29,10.963,61.4427,0.174755,1,3,54.8078,6.6
"Jan 4, 05:00 pm",0,10.4,0,0,0,0,0,10.4,0,0,1,0,0,6.6
"Jan 4, 06:00 pm",0,9.9,0,0,0,0,0,9.9,0,0,1,0,0,8.9
"Jan 4, 07:00 pm",0,9.5,0,0,0,0,0,9.5,0,0,1,0,0,8.9
"Jan 4, 08:00 pm",0,9,0,0,0,0,0,9,0,0,1,0,0,8.9
"Jan 4, 09:00 pm",0,8.4,0,0,0,0,0,8.4,0,0,1,0,0,9.4
"Jan 4, 10:00 pm",0,7.9,0,0,0,0,0,7.9,0,0,1,0,0,9.4
"Jan 4, 11:00 pm",0,7.3,0,0,0,0,0,7.3,0,0,1,0,0,9.4
"Jan 5, 12:00 am",0,6.6,0,0,0,0,0,6.6,0,0,1,0,0,10.8
"Jan 5, 01:00 am",0,6,0,0,0,0,0,6,0,0,1,0,0,10.8
"Jan 5, 02:00 am",0,5.3,0,0,0,0,0,5.3,0,0,1,0,0,10.8
"Jan 5, 03:00 am",0,4.7,0,0,0,0,0,4.7,0,0,1,0,0,11.1
"Jan 5, 04:00 am",0,4.1,0,0,0,0,0,4.1,0,0,1,0,0,11.1
"Jan 5, 05:00 am",0,3.3,0,0,0,0,0,3.3,0,0,1,0,0,11.1
"Jan 5, 06:00 am",0,2.6,0,0,0,0,0,2.6,0,0,1,0,0,12.2
"Jan 5, 07:00 am",100.372,1.8,76.0199,70,124.948,13,17,1.43623,36.9424,0.100372,1,2,32.7293,12.2
"Jan 5, 08:00 am",969.365,2.9,65.9389,467,1014.25,75,170,5.33168,288.28,0.969365,1,1,270.129,12.2
"Jan 5, 09:00 am",1760.97,4,54.9516,659,1830.42,99,324,9.33699,508.554,1.76097,1,1,496.051,11.2
"Jan 5, 10:00 am",2288.4,5.2,46.0174,733,2377.5,114,437,12.4729,660.089,2.2884,1,1,653.279,11.2
"Jan 5, 11:00 am",2601.24,6.3,40.5533,786,2703.25,118,507,14.7996,754.978,2.60124,1,1,750.538,11.2
"Jan 5, 12:00 pm",2563.35,7.5,40.0174,788,2663.75,118,512,19.994,761.441,2.56335,1,1,757.213,6.5
"Jan 5, 01:00 pm",2311.81,8.7,44.5887,756,2401.84,113,457,19.9933,688.956,2.31181,1,1,682.759,6.5
"Jan 5, 02:00 pm",1749.43,9,52.9553,635,1818.49,106,337,17.3918,521.203,1.74943,1,1,510.829,6.5
"Jan 5, 03:00 pm",1051.19,9.4,63.6208,483,1098.34,82,194,14.2732,320.63,1.05119,1,1,304.229,6.4
"Jan 5, 04:00 pm",224.355,9.7,74.7965,218,251.409,13,30,10.2575,81.0762,0.224355,1,3,68.4083,6.4
"Jan 5, 05:00 pm",0,8.7,0,0,0,0,0,8.7,0,0,1,0,0,6.4
"Jan 5, 06:00 pm",0,7.8,0,0,0,0,0,7.8,0,0,1,0,0,7.2
"Jan 5, 07:00 pm",0,6.9,0,0,0,0,0,6.9,0,0,1,0,0,7.2
"Jan 5, 08:00 pm",0,6.1,0,0,0,0,0,6.1,0,0,1,0,0,7.2
"Jan 5, 09:00 pm",0,5.3,0,0,0,0,0,5.3,0,0,1,0,0,8.1
"Jan 5, 10:00 pm",0,4.5,0,0,0,0,0,4.5,0,0,1,0,0,8.1
"Jan 5, 11:00 pm",0,3.9,0,0,0,0,0,3.9,0,0,1,0,0,8.1
"Jan 6, 12:00 am",0,3.3,0,0,0,0,0,3.3,0,0,1,0,0,4.1
"Jan 6, 01:00 am",0,2.6,0,0,0,0,0,2.6,0,0,1,0,0,4.1
"Jan 6, 02:00 am",0,2.4,0,0,0,0,0,2.4,0,0,1,0,0,4.1
"Jan 6, 03:00 am",0,2.1,0,0,0,0,0,2.1,0,0,1,0,0,5.2
"Jan 6, 04:00 am",0,1.9,0,0,0,0,0,1.9,0,0,1,0,0,5.2
"Jan 6, 05:00 am",0,1.7,0,0,0,0,0,1.7,0,0,1,0,0,5.2
"Jan 6, 06:00 am",0,1.4,0,0,0,0,0,1.4,0,0,1,0,0,2.4
"Jan 6, 07:00 am",87.1398,1.1,76.0621,58,111.46,12,16,0.136853,32.5312,0.0871398,1,2,29.0366,2.4
"Jan 6, 08:00 am",932.432,2.3,65.9618,445,976.315,76,167,7.8436,280.185,0.932433,1,1,262.866,2.4
"Jan 6, 09:00 am",1705.93,3.5,54.9455,640,1773.49,100,319,12.11,498.666,1.70593,1,1,486.529,5.2
"Jan 6, 10:00 am",2173.82,4.6,45.9718,681,2258.43,126,427,16.2144,637.343,2.17382,1,1,631.041,5.2
"Jan 6, 11:00 am",2522.81,6,40.4601,754,2621.5,134,508,19.9741,749.356,2.52281,1,1,745.134,5.2
"Jan 6, 12:00 pm",2412.92,7.3,39.883,783,2507.05,119,512,32.409,759.899,2.41292,1,1,755.753,1
"Jan 6, 01:00 pm",2177.61,8.6,44.4341,747,2262.37,114,456,31.5085,685.055,2.17761,1,1,679.016,1
"Jan 6, 02:00 pm",1742.2,9,52.7983,677,1811.01,102,350,27.3873,543.827,1.7422,1,1,532.899,1
"Jan 6, 03:00 pm",1079.74,9.4,63.4698,505,1127.7,82,200,15.8363,331.553,1.07974,1,1,314.562,4.5
"Jan 6, 04:00 pm",235.526,9.7,74.7465,232,262.809,13,32,10.5949,85.0767,0.235526,1,3,71.6166,4.5
"Jan 6, 05:00 pm",0,9.1,0,0,0,0,0,9.1,0,0,1,0,0,4.5
"Jan 6, 06:00 pm",0,8.5,0,0,0,0,0,8.5,0,0,1,0,0,7
"Jan 6, 07:00 pm",0,7.9,0,0,0,0,0,7.9,0,0,1,0,0,7
"Jan 6, 08:00 pm",0,7.2,0,0,0,0,0,7.2,0,0,1,0,0,7
"Jan 6, 09:00 pm",0,6.5,0,0,0,0,0,6.5,0,0,1,0,0,5
"Jan 6, 10:00 pm",0,5.9,0,0,0,0,0,5.9,0,0,1,0,0,5
"Jan 6, 11:00 pm",0,5.5,0,0,0,0,0,5.5,0,0,1,0,0,5
"Jan 7, 12:00 am",0,5.1,0,0,0,0,0,5.1,0,0,1,0,0,3.4
"Jan 7, 01:00 am",0,4.7,0,0,0,0,0,4.7,0,0,1,0,0,3.4
"Jan 7, 02:00 am",0,4.2,0,0,0,0,0,4.2,0,0,1,0,0,3.4
"Jan 7, 03:00 am",0,3.6,0,0,0,0,0,3.6,0,0,1,0,0,5.4
"Jan 7, 04:00 am",0,3,0,0,0,0,0,3,0,0,1,0,0,5.4
"Jan 7, 05:00 am",0,2.5,0,0,0,0,0,2.5,0,0,1,0,0,5.4
"Jan 7, 06:00 am",0,2.1,0,0,0,0,0,2.1,0,0,1,0,0,5.9
"Jan 7, 07:00 am",94.5294,1.7,76.1035,62,118.993,13,17,1.1058,34.8654,0.0945294,1,2,31.1258,5.9
"Jan 7, 08:00 am",937.518,3,65.9797,446,981.539,76,167,6.73387,280.378,0.937519,1,1,263.003,5.9
"Jan 7, 09:00 am",1637.3,4.4,54.9335,603,1702.53,106,313,14.5695,483.633,1.6373,1,1,472.208,3.6
"Jan 7, 10:00 am",2216.03,5.7,45.9195,716,2302.28,126,443,20.3723,662.193,2.21603,1,1,655.597,3.6
"Jan 7, 11:00 am",2481.98,7.3,40.3597,779,2578.96,119,507,24.3552,752.411,2.48198,1,1,748.091,3.6
"Jan 7, 12:00 pm",2457.57,8.9,39.7417,790,2553.54,120,518,30.7322,767.659,2.45757,1,1,763.532,1.8
"Jan 7, 01:00 pm",2222.54,10.5,44.274,761,2309.04,113,463,30.4139,695.43,2.22254,1,1,689.365,1.8
"Jan 7, 02:00 pm",1711.45,11.1,52.6374,647,1779.19,106,344,26.3913,531.386,1.71145,1,1,521.07,1.8
"Jan 7, 03:00 pm",966.883,11.6,63.3161,404,1011.7,91,187,17.2379,297.465,0.966883,1,1,283.998,4.6
"Jan 7, 04:00 pm",210.282,12.1,74.6969,189,237.047,14,30,12.7548,76.1646,0.210282,1,3,65.2164,4.6
"Jan 7, 05:00 pm",0,11.2,0,0,0,0,0,11.2,0,0,1,0,0,4.6
"Jan 7, 06:00 pm",0,10.3,0,0,0,0,0,10.3,0,0,1,0,0,1.2
"Jan 7, 07:00 pm",0,9.4,0,0,0,0,0,9.4,0,0,1,0,0,1.2
"Jan 7, 08:00 pm",0,8.9,0,0,0,0,0,8.9,0,0,1,0,0,1.2
"Jan 7, 09:00 pm",0,8.4,0,0,0,0,0,8.4,0,0,1,0,0,2.3
"Jan 7, 10:00 pm",0,7.9,0,0,0,0,0,7.9,0,0,1,0,0,2.3
"Jan 7, 11:00 pm",0,7.3,0,0,0,0,0,7.3,0,0,1,0,0,2.3
"Jan 8, 12:00 am",0,6.7,0,0,0,0,0,6.7,0,0,1,0,0,1.6
"Jan 8, 01:00 am",0,6.1,0,0,0,0,0,6.1,0,0,1,0,0,1.6
"Jan 8, 02:00 am",0,5.7,0,0,0,0,0,5.7,0,0,1,0,0,1.6
"Jan 8, 03:00 am",0,5.2,0,0,0,0,0,5.2,0,0,1,0,0,3.6
"Jan 8, 04:00 am",0,4.7,0,0,0,0,0,4.7,0,0,1,0,0,3.6
"Jan 8, 05:00 am",0,4.3,0,0,0,0,0,4.3,0,0,1,0,0,3.6
"Jan 8, 06:00 am",0,4,0,0,0,0,0,4,0,0,1,0,0,4.9
"Jan 8, 07:00 am",70.4077,3.6,76.144,40,94.4062,14,16,2.78266,27.2859,0.0704077,1,2,24.8708,4.9
"Jan 8, 08:00 am",919.03,4.8,65.9925,391,962.551,92,172,8.86382,275.559,0.91903,1,1,260.316,4.9
"Jan 8, 09:00 am",1590.67,5.9,54.9157,593,1654.35,107,311,18.8332,479.001,1.59067,1,1,467.78,1.6
"Jan 8, 10:00 am",2132.05,7,45.8606,703,2215.06,125,438,25.5238,652.512,2.13205,1,1,646.069,1.6
"Jan 8, 11:00 am",2413.79,8.9,40.2522,755,2507.96,136,513,30.7302,754.04,2.41379,1,1,749.896,1.6
"Jan 8, 12:00 pm",2376.22,10.7,39.5937,737,2468.85,135,508,31.5312,744.866,2.37622,1,1,741.071,1.9
"Jan 8, 01:00 pm",2171.79,12.6,44.1084,691,2256.32,147,466,31.7285,683.351,2.17179,1,1,677.925,1.9
"Jan 8, 02:00 pm",1541.28,13.3,52.4726,523,1603.33,128,322,26.8438,478.807,1.54128,1,1,470.573,1.9
"Jan 8, 03:00 pm",967.849,14.1,63.1598,434,1012.69,87,191,23.8702,307.42,0.967849,1,1,293.091,1.1
"Jan 8, 04:00 pm",219.693,14.8,74.6478,206,246.651,14,32,16.6271,80.9609,0.219693,1,3,69.0467,1.1
"Jan 8, 05:00 pm",0,13.9,0,0,0,0,0,13.9,0,0,1,0,0,1.1
"Jan 8, 06:00 pm",0,13,0,0,0,0,0,13,0,0,1,0,0,3.6
"Jan 8, 07:00 pm",0,12,0,0,0,0,0,12,0,0,1,0,0,3.6
"Jan 8, 08:00 pm",0,11.2,0,0,0,0,0,11.2,0,0,1,0,0,3.6
"Jan 8, 09:00 pm",0,10.4,0,0,0,0,0,10.4,0,0,1,0,0,1.9
"Jan 8, 10:00 pm",0,9.6,0,0,0,0,0,9.6,0,0,1,0,0,1.9
"Jan 8, 11:00 pm",0,8.8,0,0,0,0,0,8.8,0,0,1,0,0,1.9
"Jan 9, 12:00 am",0,8,0,0,0,0,0,8,0,0,1,0,0,5
"Jan 9, 01:00 am",0,7.2,0,0,0,0,0,7.2,0,0,1,0,0,5
"Jan 9, 02:00 am",0,6.6,0,0,0,0,0,6.6,0,0,1,0,0,5
"Jan 9, 03:00 am",0,6,0,0,0,0,0,6,0,0,1,0,0,7.1
"Jan 9, 04:00 am",0,5.4,0,0,0,0,0,5.4,0,0,1,0,0,7.1
"Jan 9, 05:00 am",0,5,0,0,0,0,0,5,0,0,1,0,0,7.1
"Jan 9, 06:00 am",0,4.7,0,0,0,0,0,4.7,0,0,1,0,0,4.5
"Jan 9, 07:00 am",93.3929,4.4,76.1837,63,117.834,13,17,3.71832,34.9744,0.0933929,1,2,31.1668,4.5
"Jan 9, 08:00 am",935.008,5.6,66.0002,437,978.96,82,172,10.0412,283.165,0.935008,1,1,266.122,4.5
"Jan 9, 09:00 am",1676.07,6.7,54.892,644,1742.61,101,323,17.7025,502.37,1.67607,1,1,490.205,3.2
"Jan 9, 10:00 am",2179.27,7.9,45.7952,728,2264.09,115,440,23.0998,659.548,2.17927,1,1,652.913,3.2
"Jan 9, 11:00 am",2348.98,10.1,40.1377,709,2440.51,137,493,27.0341,720.777,2.34898,1,1,716.929,3.2
"Jan 9, 12:00 pm",2395.61,12.3,39.439,763,2489.03,123,511,32.0153,752.755,2.39561,1,1,748.886,2.3
"Jan 9, 01:00 pm",2151.81,14.5,43.9375,727,2235.58,118,456,32.4207,679.577,2.15181,1,1,673.955,2.3
"Jan 9, 02:00 pm",1697.72,15.2,52.304,622,1764.99,120,353,29.257,533.682,1.69772,1,1,524.016,2.3
"Jan 9, 03:00 pm",903.132,15.9,63.0012,362,946.227,95,183,23.0744,284.676,0.903132,1,1,272.839,2.4
"Jan 9, 04:00 pm",211.451,16.7,74.5992,174,238.24,17,32,17.7773,77.0887,0.211451,1,3,67.041,2.4
"Jan 9, 05:00 pm",0,15.6,0,0,0,0,0,15.6,0,0,1,0,0,2.4
"Jan 9, 06:00 pm",0,14.6,0,0,0,0,0,14.6,0,0,1,0,0,0.5
"Jan 9, 07:00 pm",0,13.6,0,0,0,0,0,13.6,0,0,1,0,0,0.5
"Jan 9, 08:00 pm",0,12.8,0,0,0,0,0,12.8,0,0,1,0,0,0.5
"Jan 9, 09:00 pm",0,11.9,0,0,0,0,0,11.9,0,0,1,0,0,2.1
"Jan 9, 10:00 pm",0,11.1,0,0,0,0,0,11.1,0,0,1,0,0,2.1
"Jan 9, 11:00 pm",0,10.4,0,0,0,0,0,10.4,0,0,1,0,0,2.1
"Jan 10, 12:00 am",0,9.7,0,0,0,0,0,9.7,0,0,1,0,0,2.8
"Jan 10, 01:00 am",0,9,0,0,0,0,0,9,0,0,1,0,0,2.8
"Jan 10, 02:00 am",0,8.5,0,0,0,0,0,8.5,0,0,1,0,0,2.8
"Jan 10, 03:00 am",0,7.9,0,0,0,0,0,7.9,0,0,1,0,0,2.6
"Jan 10, 04:00 am",0,7.4,0,0,0,0,0,7.4,0,0,1,0,0,2.6
"Jan 10, 05:00 am",0,6.8,0,0,0,0,0,6.8,0,0,1,0,0,2.6
"Jan 10, 06:00 am",0,6.1,0,0,0,0,0,6.1,0,0,1,0,0,1.6
"Jan 10, 07:00 am",65.3979,5.4,76.2225,41,89.3006,13,16,4.16095,26.1449,0.0653979,1,2,23.6645,1.6
"Jan 10, 08:00 am",927.878,6.6,66.0027,438,971.638,83,173,12.8991,284.573,0.927878,1,1,267.488,1.6
"Jan 10, 09:00 am",1632.72,7.7,54.8625,614,1697.79,106,319,18.3014,490.475,1.63272,1,1,478.902,3.3
"Jan 10, 10:00 am",2131,8.8,45.7231,703,2213.97,118,433,23.482,645.965,2.131,1,1,639.599,3.3
"Jan 10, 11:00 am",2436.22,11,40.0161,752,2531.3,135,514,28.4235,752.571,2.43622,1,1,748.536,3.3
"Jan 10, 12:00 pm",2359.43,13.3,39.2777,697,2451.38,158,514,32.0544,741.176,2.35943,1,1,737.697,2.6
"Jan 10, 01:00 pm",1855.02,15.5,43.7613,460,1927.79,210,425,30.2508,578.591,1.85502,1,1,575.089,2.6
"Jan 10, 02:00 pm",322.321,16.1,52.1318,0,351.43,102,102,18.5448,99.239,0.322321,1,1,99.239,2.6
"Jan 10, 03:00 pm",926.072,16.7,62.8402,276,969.782,134,202,22.5841,287.93,0.926072,1,1,278.994,2.5
"Jan 10, 04:00 pm",206.325,17.3,74.5511,135,233.01,24,36,18.2805,73.503,0.206325,1,3,65.7195,2.5
"Jan 10, 05:00 pm",0,16.4,0,0,0,0,0,16.4,0,0,1,0,0,2.5
"Jan 10, 06:00 pm",0,15.4,0,0,0,0,0,15.4,0,0,1,0,0,6.3
"Jan 10, 07:00 pm",0,14.4,0,0,0,0,0,14.4,0,0,1,0,0,6.3
"Jan 10, 08:00 pm",0,13.1,0,0,0,0,0,13.1,0,0,1,0,0,6.3
"Jan 10, 09:00 pm",0,11.9,0,0,0,0,0,11.9,0,0,1,0,0,7.2
"Jan 10, 10:00 pm",0,10.6,0,0,0,0,0,10.6,0,0,1,0,0,7.2
"Jan 10, 11:00 pm",0,9.5,0,0,0,0,0,9.5,0,0,1,0,0,7.2
"Jan 11, 12:00 am",0,8.4,0,0,0,0,0,8.4,0,0,1,0,0,6.2
"Jan 11, 01:00 am",0,7.3,0,0,0,0,0,7.3,0,0,1,0,0,6.2
"Jan 11, 02:00 am",0,6.6,0,0,0,0,0,6.6,0,0,1,0,0,6.2
"Jan 11, 03:00 am",0,6,0,0,0,0,0,6,0,0,1,0,0,5.1
"Jan 11, 04:00 am",0,5.3,0,0,0,0,0,5.3,0,0,1,0,0,5.1
"Jan 11, 05:00 am",0,4.8,0,0,0,0,0,4.8,0,0,1,0,0,5.1
"Jan 11, 06:00 am",0,4.3,0,0,0,0,0,4.3,0,0,1,0,0,2.9
"Jan 11, 07:00 am",74.7126,3.9,76.2603,40,98.7936,15,18,2.89074,28.4607,0.0747126,1,2,26.0386,2.9
"Jan 11, 08:00 am",259.223,5,66.0001,11,286.998,72,74,5.09732,76.7891,0.259223,1,1,76.3601,2.9
"Jan 11, 09:00 am",864.592,6.2,54.8271,109,906.663,164,202,10.1538,248.64,0.864592,1,1,246.591,4.2
"Jan 11, 10:00 am",732.942,7.4,45.6445,24,771.619,191,202,10.8951,210.763,0.732943,1,1,210.548,4.2
"Jan 11, 11:00 am",848.822,8.1,39.8875,31,890.478,208,224,12.2563,244.611,0.848822,1,1,244.447,4.2
