,AC inverter power | (W),Ambient temperature | (C),Angle of incidence | (deg),Beam irradiance | (W/m2),DC array power | (W),Diffuse irradiance | (W/m2),Global horizontal irradiance | (W/m2),Module temperature | (C),Plane of array irradiance | (W/m2),Power generated by system | (kW),Shading factor for beam radiation,Sun up over horizon | (0/1),Transmitted plane of array irradiance | (W/m2),Wind speed | (m/s)
"Jan 1, 12:00 am",0,3.9,0,0,0,0,0,3.9,0,0,1,0,0,2.7
"Jan 1, 01:00 am",0,3.7,0,0,0,0,0,3.7,0,0,1,0,0,2.7
"Jan 1, 02:00 am",0,3.2,0,0,0,0,0,3.2,0,0,1,0,0,2.7
"Jan 1, 03:00 am",0,2.8,0,0,0,0,0,2.8,0,0,1,0,0,3.3
"Jan 1, 04:00 am",0,2.3,0,0,0,0,0,2.3,0,0,1,0,0,3.3
"Jan 1, 05:00 am",0,2.4,0,0,0,0,0,2.4,0,0,1,0,0,3.3
"Jan 1, 06:00 am",0,2.6,0,0,0,0,0,2.6,0,0,1,0,0,2.5
"Jan 1, 07:00 am",0,2.7,78.1535,0,0,0,0,2.7,0,0,1,2,0,2.5
"Jan 1, 08:00 am",23.8656,3.2,72.5589,0,46.9827,13,13,1.45886,12.308,0.0238656,1,1,12.308,2.5
"Jan 1, 09:00 am",101.475,3.7,62.5931,0,126.073,35,35,2.59744,33.187,0.101475,1,1,33.187,2.7
"Jan 1, 10:00 am",143.352,4.2,54.5943,0,168.771,47,47,3.46497,44.5913,0.143352,1,1,44.5913,2.7
"Jan 1, 11:00 am",178.079,4.6,49.6241,0,204.191,57,57,4.15219,54.1084,0.178079,1,1,54.1084,2.7
"Jan 1, 12:00 pm",181.114,5.1,48.6381,0,207.288,58,58,4.71151,55.0607,0.181114,1,1,55.0607,2.7
"Jan 1, 01:00 pm",377.425,5.5,51.8663,0,407.729,109,109,6.5206,109.15,0.377425,1,1,109.15,2.7
"Jan 1, 02:00 pm",462.815,5.5,58.6094,37,495.025,104,113,7.32368,133.891,0.462815,1,1,132.981,2.7
"Jan 1, 03:00 pm",37.2921,5.4,67.7981,0,60.6614,17,17,4.45142,16.0952,0.0372921,1,1,16.0952,4.7
"Jan 1, 04:00 pm",0,5.4,75.7669,0,3.56699,1,1,3.92705,0.944302,0,1,3,0.944302,4.7
"Jan 1, 05:00 pm",0,5.5,0,0,0,0,0,5.5,0,0,1,0,0,4.7
"Jan 1, 06:00 pm",0,5.5,0,0,0,0,0,5.5,0,0,1,0,0,2.5
"Jan 1, 07:00 pm",0,5.6,0,0,0,0,0,5.6,0,0,1,0,0,2.5
"Jan 1, 08:00 pm",0,5.7,0,0,0,0,0,5.7,0,0,1,0,0,2.5
"Jan 1, 09:00 pm",0,5.8,0,0,0,0,0,5.8,0,0,1,0,0,4.7
"Jan 1, 10:00 pm",0,5.8,0,0,0,0,0,5.8,0,0,1,0,0,4.7
"Jan 1, 11:00 pm",0,6.1,0,0,0,0,0,6.1,0,0,1,0,0,4.7
"Jan 2, 12:00 am",0,6.3,0,0,0,0,0,6.3,0,0,1,0,0,4.5
"Jan 2, 01:00 am",0,6.5,0,0,0,0,0,6.5,0,0,1,0,0,4.5
"Jan 2, 02:00 am",0,6.9,0,0,0,0,0,6.9,0,0,1,0,0,4.5
"Jan 2, 03:00 am",0,7.2,0,0,0,0,0,7.2,0,0,1,0,0,3.3
"Jan 2, 04:00 am",0,7.5,0,0,0,0,0,7.5,0,0,1,0,0,3.3
"Jan 2, 05:00 am",0,7.6,0,0,0,0,0,7.6,0,0,1,0,0,3.3
"Jan 2, 06:00 am",0,7.7,0,0,0,0,0,7.7,0,0,1,0,0,4.3
"Jan 2, 07:00 am",0,7.7,78.1939,0,0,0,0,7.7,0,0,1,2,0,4.3
"Jan 2, 08:00 am",12.4114,8.1,72.5881,0,35.3145,10,10,6.72062,9.46198,0.0124114,1,1,9.46198,4.3
"Jan 2, 09:00 am",105.692,8.5,62.5983,0,130.372,37,37,7.76286,35.0895,0.105692,1,1,35.0895,4.9
"Jan 2, 10:00 am",143.309,8.9,54.5681,0,168.727,48,48,8.4196,45.5428,0.143309,1,1,45.5428,4.9
"Jan 2, 11:00 am",274.6,9.4,49.5608,0,302.697,85,85,9.67365,82.1529,0.2746,1,1,82.1529,4.9
"Jan 2, 12:00 pm",180.174,9.9,48.5392,0,206.329,59,59,9.73255,56.013,0.180175,1,1,56.013,5.7
"Jan 2, 01:00 pm",159.336,10.3,51.7424,0,185.074,53,53,9.99504,50.3005,0.159336,1,1,50.3005,5.7
"Jan 2, 02:00 pm",111.437,10.3,58.473,0,136.228,39,39,9.74374,36.9842,0.111437,1,1,36.9842,5.7
"Jan 2, 03:00 pm",73.7423,10.3,67.6588,0,97.8047,28,28,9.68094,26.5454,0.0737423,1,1,26.5454,7.9
"Jan 2, 04:00 pm",0,10.2,75.7192,0,6.97529,2,2,9.20253,1.88921,0,1,3,1.88921,7.9
"Jan 2, 05:00 pm",0,10.4,0,0,0,0,0,10.4,0,0,1,0,0,7.9
"Jan 2, 06:00 pm",0,10.6,0,0,0,0,0,10.6,0,0,1,0,0,5.5
"Jan 2, 07:00 pm",0,10.8,0,0,0,0,0,10.8,0,0,1,0,0,5.5
"Jan 2, 08:00 pm",0,10.7,0,0,0,0,0,10.7,0,0,1,0,0,5.5
"Jan 2, 09:00 pm",0,10.7,0,0,0,0,0,10.7,0,0,1,0,0,3.7
"Jan 2, 10:00 pm",0,10.7,0,0,0,0,0,10.7,0,0,1,0,0,3.7
"Jan 2, 11:00 pm",0,10.9,0,0,0,0,0,10.9,0,0,1,0,0,3.7
"Jan 3, 12:00 am",0,11.1,0,0,0,0,0,11.1,0,0,1,0,0,4.2
"Jan 3, 01:00 am",0,11.3,0,0,0,0,0,11.3,0,0,1,0,0,4.2
"Jan 3, 02:00 am",0,10.9,0,0,0,0,0,10.9,0,0,1,0,0,4.2
"Jan 3, 03:00 am",0,10.5,0,0,0,0,0,10.5,0,0,1,0,0,5
"Jan 3, 04:00 am",0,10,0,0,0,0,0,10,0,0,1,0,0,5
"Jan 3, 05:00 am",0,9.9,0,0,0,0,0,9.9,0,0,1,0,0,5
"Jan 3, 06:00 am",0,9.8,0,0,0,0,0,9.8,0,0,1,0,0,4.4
"Jan 3, 07:00 am",0,9.7,78.2341,5,2.6154,0,0,8.18267,1.01957,0,1,2,0.705218,4.4
"Jan 3, 08:00 am",261.068,9.2,72.612,89,288.882,39,47,9.41868,83.0999,0.261068,1,1,78.3159,4.4
"Jan 3, 09:00 am",108.961,8.8,62.5973,0,133.705,38,38,8.11,36.0409,0.108961,1,1,36.0409,3.5
"Jan 3, 10:00 am",143.747,8.4,54.5351,0,169.174,48,48,7.81239,45.5428,0.143747,1,1,45.5428,3.5
"Jan 3, 11:00 am",264.911,8,49.4902,0,292.806,82,82,8.22326,78.9663,0.264912,1,1,78.9663,3.5
"Jan 3, 12:00 pm",182.314,7.6,48.4332,0,208.512,59,59,7.31997,56.013,0.182314,1,1,56.013,2
"Jan 3, 01:00 pm",369.386,7.3,51.612,0,399.514,108,108,8.39799,107.827,0.369386,1,1,107.827,2
"Jan 3, 02:00 pm",321.466,7.2,58.3314,0,350.557,93,93,8.1136,94.496,0.321466,1,1,94.496,2
"Jan 3, 03:00 pm",103.359,7.2,67.5154,0,127.993,36,36,6.67079,34.2865,0.103359,1,1,34.2865,6.5
"Jan 3, 04:00 pm",0,7.1,75.6713,0,10.6143,3,3,5.96803,2.83471,0,1,3,2.83471,6.5
"Jan 3, 05:00 pm",0,6.6,0,0,0,0,0,6.6,0,0,1,0,0,6.5
"Jan 3, 06:00 pm",0,6.1,0,0,0,0,0,6.1,0,0,1,0,0,5.7
"Jan 3, 07:00 pm",0,5.6,0,0,0,0,0,5.6,0,0,1,0,0,5.7
"Jan 3, 08:00 pm",0,5.3,0,0,0,0,0,5.3,0,0,1,0,0,5.7
"Jan 3, 09:00 pm",0,5.1,0,0,0,0,0,5.1,0,0,1,0,0,4.2
"Jan 3, 10:00 pm",0,4.9,0,0,0,0,0,4.9,0,0,1,0,0,4.2
"Jan 3, 11:00 pm",0,4.8,0,0,0,0,0,4.8,0,0,1,0,0,4.2
"Jan 4, 12:00 am",0,4.7,0,0,0,0,0,4.7,0,0,1,0,0,6.2
"Jan 4, 01:00 am",0,4.6,0,0,0,0,0,4.6,0,0,1,0,0,6.2
"Jan 4, 02:00 am",0,4.2,0,0,0,0,0,4.2,0,0,1,0,0,6.2
"Jan 4, 03:00 am",0,3.9,0,0,0,0,0,3.9,0,0,1,0,0,3.8
"Jan 4, 04:00 am",0,3.5,0,0,0,0,0,3.5,0,0,1,0,0,3.8
"Jan 4, 05:00 am",0,3.6,0,0,0,0,0,3.6,0,0,1,0,0,3.8
"Jan 4, 06:00 am",0,3.7,0,0,0,0,0,3.7,0,0,1,0,0,4.8
"Jan 4, 07:00 am",0,3.7,78.274,0,0,0,0,3.7,0,0,1,2,0,4.8
"Jan 4, 08:00 am",13.0628,3.7,72.6305,0,35.978,10,10,2.37784,9.46191,0.0130628,1,1,9.46191,4.8
"Jan 4, 09:00 am",133.063,3.6,62.5901,0,158.279,44,44,3.09582,41.7534,0.133063,1,1,41.7534,6.9
"Jan 4, 10:00 am",369.509,3.5,54.4951,0,399.64,105,105,4.0717,105.864,0.369509,1,1,105.864,6.9
"Jan 4, 11:00 am",181.891,4,49.4123,0,208.08,58,58,3.8199,55.0606,0.181891,1,1,55.0606,6.9
"Jan 4, 12:00 pm",783.319,4.4,48.32,69,823.276,160,185,7.44252,222.055,0.783319,1,1,221.275,4.9
"Jan 4, 01:00 pm",1044.19,4.9,51.4753,199,1091.15,150,217,9.768,299.163,1.04419,1,1,296.264,4.9
"Jan 4, 02:00 pm",888.331,4.4,58.1847,251,931.031,101,167,8.56695,257.46,0.888331,1,1,251.465,4.9
"Jan 4, 03:00 pm",702.684,3.9,67.368,272,740.603,79,120,6.29878,209.503,0.702684,1,1,198.072,7.3
"Jan 4, 04:00 pm",83.2834,3.5,75.6234,82,107.529,7,11,3.0862,33.2478,0.0832834,1,3,28.3646,7.3
"Jan 4, 05:00 pm",0,3.1,0,0,0,0,0,3.1,0,0,1,0,0,7.3
"Jan 4, 06:00 pm",0,2.7,0,0,0,0,0,2.7,0,0,1,0,0,4.9
"Jan 4, 07:00 pm",0,2.3,0,0,0,0,0,2.3,0,0,1,0,0,4.9
"Jan 4, 08:00 pm",0,2.1,0,0,0,0,0,2.1,0,0,1,0,0,4.9
"Jan 4, 09:00 pm",0,1.9,0,0,0,0,0,1.9,0,0,1,0,0,4.5
"Jan 4, 10:00 pm",0,1.7,0,0,0,0,0,1.7,0,0,1,0,0,4.5
"Jan 4, 11:00 pm",0,1.6,0,0,0,0,0,1.6,0,0,1,0,0,4.5
"Jan 5, 12:00 am",0,1.4,0,0,0,0,0,1.4,0,0,1,0,0,3.3
"Jan 5, 01:00 am",0,1.3,0,0,0,0,0,1.3,0,0,1,0,0,3.3
"Jan 5, 02:00 am",0,1.1,0,0,0,0,0,1.1,0,0,1,0,0,3.3
"Jan 5, 03:00 am",0,0.9,0,0,0,0,0,0.9,0,0,1,0,0,3.2
"Jan 5, 04:00 am",0,0.7,0,0,0,0,0,0.7,0,0,1,0,0,3.2
"Jan 5, 05:00 am",0,0.9,0,0,0,0,0,0.9,0,0,1,0,0,3.2
"Jan 5, 06:00 am",0,1.1,0,0,0,0,0,1.1,0,0,1,0,0,4.2
"Jan 5, 07:00 am",0,1.3,78.3135,2,1.07383,0,0,-0.28508,0.405114,0,1,2,0.279249,4.2
"Jan 5, 08:00 am",150.908,1.6,72.6435,35,176.477,30,33,0.989493,48.0235,0.150908,1,1,46.1398,4.2
"Jan 5, 09:00 am",105.834,1.9,62.5766,0,130.517,36,36,1.08757,34.1376,0.105834,1,1,34.1376,4.2
"Jan 5, 10:00 am",162.396,2.2,54.4482,0,188.195,52,52,1.69301,49.35,0.162397,1,1,49.35,4.2
"Jan 5, 11:00 am",183.345,2.5,49.3271,0,209.564,58,58,2.15176,55.0606,0.183345,1,1,55.0606,4.2
"Jan 5, 12:00 pm",389.108,2.8,48.1996,0,419.669,112,112,3.46436,110.881,0.389108,1,1,110.881,6.9
"Jan 5, 01:00 pm",172.008,3.2,51.3324,0,197.998,55,55,2.97514,52.2043,0.172008,1,1,52.2043,6.9
"Jan 5, 02:00 pm",119.056,3.3,58.0328,0,143.997,40,40,2.77943,37.9346,0.119056,1,1,37.9346,6.9
"Jan 5, 03:00 pm",55.4219,3.5,67.2167,0,79.1345,22,22,2.70242,20.8404,0.0554219,1,1,20.8404,7.1
"Jan 5, 04:00 pm",0,3.7,75.5753,0,7.17728,2,2,2.58317,1.88921,0,1,3,1.88921,7.1
"Jan 5, 05:00 pm",0,3.8,0,0,0,0,0,3.8,0,0,1,0,0,7.1
"Jan 5, 06:00 pm",0,3.9,0,0,0,0,0,3.9,0,0,1,0,0,8
"Jan 5, 07:00 pm",0,4,0,0,0,0,0,4,0,0,1,0,0,8
"Jan 5, 08:00 pm",0,4.3,0,0,0,0,0,4.3,0,0,1,0,0,8
"Jan 5, 09:00 pm",0,4.6,0,0,0,0,0,4.6,0,0,1,0,0,7.1
"Jan 5, 10:00 pm",0,4.8,0,0,0,0,0,4.8,0,0,1,0,0,7.1
"Jan 5, 11:00 pm",0,5.2,0,0,0,0,0,5.2,0,0,1,0,0,7.1
"Jan 6, 12:00 am",0,5.6,0,0,0,0,0,5.6,0,0,1,0,0,6.6
"Jan 6, 01:00 am",0,5.9,0,0,0,0,0,5.9,0,0,1,0,0,6.6
"Jan 6, 02:00 am",0,5.8,0,0,0,0,0,5.8,0,0,1,0,0,6.6
"Jan 6, 03:00 am",0,5.6,0,0,0,0,0,5.6,0,0,1,0,0,13.8
"Jan 6, 04:00 am",0,5.4,0,0,0,0,0,5.4,0,0,1,0,0,13.8
"Jan 6, 05:00 am",0,4.8,0,0,0,0,0,4.8,0,0,1,0,0,13.8
"Jan 6, 06:00 am",0,4.2,0,0,0,0,0,4.2,0,0,1,0,0,5.9
"Jan 6, 07:00 am",0,3.5,78.3526,0,0,0,0,3.5,0,0,1,2,0,5.9
"Jan 6, 08:00 am",44.8149,3.9,72.651,0,68.3263,19,19,2.89996,18.0092,0.0448149,1,1,18.0092,5.9
"Jan 6, 09:00 am",758.295,4.3,62.5568,228,797.613,92,140,7.04458,221.262,0.758295,1,1,214.008,5.6
"Jan 6, 10:00 am",577.571,4.7,54.3945,37,612.447,130,141,6.69903,164.754,0.577571,1,1,164.08,5.6
"Jan 6, 11:00 am",507.681,5,49.2346,10,540.918,136,140,6.55362,144.948,0.507681,1,1,144.826,5.6
"Jan 6, 12:00 pm",1130.46,5.3,48.0723,196,1179.88,166,239,10.8011,323.982,1.13046,1,1,321.814,4.5
"Jan 6, 01:00 pm",458.112,5.6,51.1832,8,490.215,125,128,7.42641,131.862,0.458113,1,1,131.748,4.5
"Jan 6, 02:00 pm",521.784,5.6,57.8759,58,555.349,109,124,7.45224,150.626,0.521784,1,1,149.27,4.5
"Jan 6, 03:00 pm",657.404,5.6,67.0615,228,694.205,82,118,8.57918,196.936,0.657404,1,1,187.51,4.2
"Jan 6, 04:00 pm",82.335,5.5,75.5272,72,106.563,8,11,4.99214,32.6159,0.082335,1,3,28.3398,4.2
"Jan 6, 05:00 pm",0,5.1,0,0,0,0,0,5.1,0,0,1,0,0,4.2
"Jan 6, 06:00 pm",0,4.7,0,0,0,0,0,4.7,0,0,1,0,0,3.7
"Jan 6, 07:00 pm",0,4.3,0,0,0,0,0,4.3,0,0,1,0,0,3.7
"Jan 6, 08:00 pm",0,4.4,0,0,0,0,0,4.4,0,0,1,0,0,3.7
"Jan 6, 09:00 pm",0,4.5,0,0,0,0,0,4.5,0,0,1,0,0,4.9
"Jan 6, 10:00 pm",0,4.6,0,0,0,0,0,4.6,0,0,1,0,0,4.9
"Jan 6, 11:00 pm",0,4.7,0,0,0,0,0,4.7,0,0,1,0,0,4.9
"Jan 7, 12:00 am",0,4.8,0,0,0,0,0,4.8,0,0,1,0,0,3.4
"Jan 7, 01:00 am",0,4.9,0,0,0,0,0,4.9,0,0,1,0,0,3.4
"Jan 7, 02:00 am",0,5.1,0,0,0,0,0,5.1,0,0,1,0,0,3.4
"Jan 7, 03:00 am",0,5.2,0,0,0,0,0,5.2,0,0,1,0,0,5
"Jan 7, 04:00 am",0,5.3,0,0,0,0,0,5.3,0,0,1,0,0,5
"Jan 7, 05:00 am",0,5.3,0,0,0,0,0,5.3,0,0,1,0,0,5
"Jan 7, 06:00 am",0,5.3,0,0,0,0,0,5.3,0,0,1,0,0,6.7
"Jan 7, 07:00 am",0,5.3,78.3913,0,0,0,0,5.3,0,0,1,2,0,6.7
"Jan 7, 08:00 am",23.2705,5.5,72.6531,0,46.3765,13,13,4.49738,12.3074,0.0232705,1,1,12.3074,6.7
"Jan 7, 09:00 am",110.574,5.8,62.5308,0,135.349,38,38,5.28038,36.04,0.110574,1,1,36.04,8.1
"Jan 7, 10:00 am",148.8,6,54.3338,0,174.328,49,49,5.65582,46.4942,0.1488,1,1,46.4942,8.1
"Jan 7, 11:00 am",183.747,5.9,49.1349,0,209.974,59,59,5.70419,56.0129,0.183747,1,1,56.0129,8.1
"Jan 7, 12:00 pm",190.833,5.8,47.9379,0,217.203,61,61,5.61011,57.9178,0.190833,1,1,57.9178,6.3
"Jan 7, 01:00 pm",169.908,5.8,51.0279,0,195.857,55,55,5.51427,52.2042,0.169908,1,1,52.2042,6.3
"Jan 7, 02:00 pm",121.242,5.5,57.7141,0,146.226,41,41,4.97635,38.8853,0.121242,1,1,38.8853,6.3
"Jan 7, 03:00 pm",54.7992,5.3,66.9026,0,78.5,22,22,4.57848,20.8396,0.0547992,1,1,20.8396,8.1
"Jan 7, 04:00 pm",0,5,75.4791,0,7.13455,2,2,3.98325,1.88921,0,1,3,1.88921,8.1
"Jan 7, 05:00 pm",0,5.2,0,0,0,0,0,5.2,0,0,1,0,0,8.1
"Jan 7, 06:00 pm",0,5.4,0,0,0,0,0,5.4,0,0,1,0,0,5.7
"Jan 7, 07:00 pm",0,5.6,0,0,0,0,0,5.6,0,0,1,0,0,5.7
"Jan 7, 08:00 pm",0,5.6,0,0,0,0,0,5.6,0,0,1,0,0,5.7
"Jan 7, 09:00 pm",0,5.5,0,0,0,0,0,5.5,0,0,1,0,0,4.4
"Jan 7, 10:00 pm",0,5.5,0,0,0,0,0,5.5,0,0,1,0,0,4.4
"Jan 7, 11:00 pm",0,5.6,0,0,0,0,0,5.6,0,0,1,0,0,4.4
"Jan 8, 12:00 am",0,5.7,0,0,0,0,0,5.7,0,0,1,0,0,3.4
"Jan 8, 01:00 am",0,5.9,0,0,0,0,0,5.9,0,0,1,0,0,3.4
"Jan 8, 02:00 am",0,5.9,0,0,0,0,0,5.9,0,0,1,0,0,3.4
"Jan 8, 03:00 am",0,5.9,0,0,0,0,0,5.9,0,0,1,0,0,3.4
"Jan 8, 04:00 am",0,5.9,0,0,0,0,0,5.9,0,0,1,0,0,3.4
"Jan 8, 05:00 am",0,6,0,0,0,0,0,6,0,0,1,0,0,3.4
"Jan 8, 06:00 am",0,6.1,0,0,0,0,0,6.1,0,0,1,0,0,1.7
"Jan 8, 07:00 am",0,6.1,78.4295,1,0.519896,0,0,3.7926,0.200574,0,1,2,0.137555,1.7
"Jan 8, 08:00 am",102.803,6.4,72.6496,10,127.427,29,30,5.11474,34.4448,0.102803,1,1,33.9064,1.7
"Jan 8, 09:00 am",406.561,6.7,62.4986,57,437.508,85,97,8.50979,119.945,0.406561,1,1,118.138,0.5
"Jan 8, 10:00 am",155.095,6.9,54.2663,0,180.748,51,51,6.57283,48.3977,0.155095,1,1,48.3977,0.5
"Jan 8, 11:00 am",261.182,7.5,49.028,0,288.998,81,81,7.75176,77.7798,0.261182,1,1,77.7798,0.5
"Jan 8, 12:00 pm",216.251,8.1,47.7965,0,243.138,69,69,8.11236,65.5398,0.216251,1,1,65.5398,0.7
"Jan 8, 01:00 pm",205.449,8.7,50.8666,0,232.116,66,66,8.52881,62.6825,0.205449,1,1,62.6825,0.7
"Jan 8, 02:00 pm",153.882,8.9,57.5476,0,179.51,51,51,8.17911,48.4025,0.153882,1,1,48.4025,0.7
"Jan 8, 03:00 pm",193.425,9,66.7402,0,219.847,58,58,8.79037,59.4372,0.193425,1,1,59.4372,3.9
"Jan 8, 04:00 pm",0,9.1,75.431,0,21.088,6,6,7.69524,5.67413,0,1,3,5.67413,3.9
"Jan 8, 05:00 pm",0,8.8,0,0,0,0,0,8.8,0,0,1,0,0,3.9
"Jan 8, 06:00 pm",0,8.5,0,0,0,0,0,8.5,0,0,1,0,0,2.9
"Jan 8, 07:00 pm",0,8.2,0,0,0,0,0,8.2,0,0,1,0,0,2.9
"Jan 8, 08:00 pm",0,8.2,0,0,0,0,0,8.2,0,0,1,0,0,2.9
"Jan 8, 09:00 pm",0,8.2,0,0,0,0,0,8.2,0,0,1,0,0,2.4
"Jan 8, 10:00 pm",0,8.2,0,0,0,0,0,8.2,0,0,1,0,0,2.4
"Jan 8, 11:00 pm",0,8.3,0,0,0,0,0,8.3,0,0,1,0,0,2.4
"Jan 9, 12:00 am",0,8.4,0,0,0,0,0,8.4,0,0,1,0,0,3.2
"Jan 9, 01:00 am",0,8.5,0,0,0,0,0,8.5,0,0,1,0,0,3.2
"Jan 9, 02:00 am",0,8.2,0,0,0,0,0,8.2,0,0,1,0,0,3.2
"Jan 9, 03:00 am",0,8,0,0,0,0,0,8,0,0,1,0,0,2.9
"Jan 9, 04:00 am",0,7.8,0,0,0,0,0,7.8,0,0,1,0,0,2.9
"Jan 9, 05:00 am",0,7.3,0,0,0,0,0,7.3,0,0,1,0,0,2.9
"Jan 9, 06:00 am",0,6.8,0,0,0,0,0,6.8,0,0,1,0,0,0.6
"Jan 9, 07:00 am",0,6.3,78.4672,10,5.18538,0,0,3.25993,1.99929,0,1,2,1.36884,0.6
"Jan 9, 08:00 am",325.958,6.7,72.6405,144,355.145,42,55,7.55889,103.251,0.325958,1,1,95.5022,0.6
"Jan 9, 09:00 am",176.425,7,62.46,0,202.504,56,56,6.75975,54.2671,0.176425,1,1,54.2671,2.5
"Jan 9, 10:00 am",352.481,7.4,54.192,0,382.241,103,103,8.29952,103.12,0.352481,1,1,103.12,2.5
"Jan 9, 11:00 am",712.374,8.2,48.9139,58,750.534,154,175,11.9675,206.455,0.712374,1,1,205.767,2.5
"Jan 9, 12:00 pm",306.945,9.1,47.6482,0,335.726,94,94,9.85191,91.1885,0.306945,1,1,91.1885,4.7
"Jan 9, 01:00 pm",862.802,9.9,50.6992,119,904.826,152,193,13.7251,251.644,0.862802,1,1,250.014,4.7
"Jan 9, 02:00 pm",415.415,9.9,57.3763,12,446.558,112,115,11.3783,122.381,0.415415,1,1,122.11,4.7
"Jan 9, 03:00 pm",246.304,10,66.5742,11,273.811,67,69,10.1757,74.92,0.246304,1,1,74.4771,8.1
"Jan 9, 04:00 pm",8.27308,10.1,75.3829,4,31.0992,8,8,9.26068,8.66176,0.00827308,1,3,8.42517,8.1
"Jan 9, 05:00 pm",0,8.9,0,0,0,0,0,8.9,0,0,1,0,0,8.1
"Jan 9, 06:00 pm",0,7.8,0,0,0,0,0,7.8,0,0,1,0,0,10
"Jan 9, 07:00 pm",0,6.7,0,0,0,0,0,6.7,0,0,1,0,0,10
"Jan 9, 08:00 pm",0,5.8,0,0,0,0,0,5.8,0,0,1,0,0,10
"Jan 9, 09:00 pm",0,5,0,0,0,0,0,5,0,0,1,0,0,6.9
"Jan 9, 10:00 pm",0,4.2,0,0,0,0,0,4.2,0,0,1,0,0,6.9
"Jan 9, 11:00 pm",0,3.7,0,0,0,0,0,3.7,0,0,1,0,0,6.9
"Jan 10, 12:00 am",0,3.3,0,0,0,0,0,3.3,0,0,1,0,0,7.3
"Jan 10, 01:00 am",0,2.8,0,0,0,0,0,2.8,0,0,1,0,0,7.3
"Jan 10, 02:00 am",0,2.3,0,0,0,0,0,2.3,0,0,1,0,0,7.3
"Jan 10, 03:00 am",0,1.8,0,0,0,0,0,1.8,0,0,1,0,0,3.7
"Jan 10, 04:00 am",0,1.3,0,0,0,0,0,1.3,0,0,1,0,0,3.7
"Jan 10, 05:00 am",0,1.2,0,0,0,0,0,1.2,0,0,1,0,0,3.7
"Jan 10, 06:00 am",0,1.1,0,0,0,0,0,1.1,0,0,1,0,0,7.8
"Jan 10, 07:00 am",0,1,78.5043,9,4.71029,0,0,-0.0708282,1.79366,0,1,2,1.22601,7.8
"Jan 10, 08:00 am",302.029,1.2,72.6258,134,330.706,38,50,1.50416,93.858,0.302029,1,1,86.6511,7.8
"Jan 10, 09:00 am",365.229,1.5,62.4152,34,395.266,82,89,2.30824,104.993,0.365229,1,1,103.921,4.4
"Jan 10, 10:00 am",416.246,1.7,54.1108,6,447.408,113,115,2.80782,117.987,0.416246,1,1,117.88,4.4
"Jan 10, 11:00 am",248.428,2.1,48.7927,0,275.979,76,76,2.26831,72.5463,0.248428,1,1,72.5463,4.4
"Jan 10, 12:00 pm",1400.15,2.6,47.4931,243,1457.68,197,290,8.57559,396.286,1.40015,1,1,393.725,5.7
"Jan 10, 01:00 pm",266.986,3,50.5261,0,294.924,81,81,3.62903,77.9769,0.266987,1,1,77.9769,5.7
"Jan 10, 02:00 pm",1409.38,2.7,57.2005,422,1467.2,143,260,8.8645,406.208,1.40938,1,1,396.796,5.7
"Jan 10, 03:00 pm",839.032,2.5,66.4049,437,880.432,56,129,7.47381,254.101,0.839032,1,1,236.67,3.9
"Jan 10, 04:00 pm",139.297,2.2,75.335,155,164.636,7,15,2.24453,52.4284,0.139297,1,3,43.2734,3.9
"Jan 10, 05:00 pm",0,1.7,0,0,0,0,0,1.7,0,0,1,0,0,3.9
"Jan 10, 06:00 pm",0,1.3,0,0,0,0,0,1.3,0,0,1,0,0,11.4
"Jan 10, 07:00 pm",0,0.8,0,0,0,0,0,0.8,0,0,1,0,0,11.4
"Jan 10, 08:00 pm",0,0.5,0,0,0,0,0,0.5,0,0,1,0,0,11.4
"Jan 10, 09:00 pm",0,0.2,0,0,0,0,0,0.2,0,0,1,0,0,2.8
"Jan 10, 10:00 pm",0,0,0,0,0,0,0,0,0,0,1,0,0,2.8
"Jan 10, 11:00 pm",0,-0.4,0,0,0,0,0,-0.4,0,0,1,0,0,2.8
"Jan 11, 12:00 am",0,-0.7,0,0,0,0,0,-0.7,0,0,1,0,0,5.3
"Jan 11, 01:00 am",0,-1,0,0,0,0,0,-1,0,0,1,0,0,5.3
"Jan 11, 02:00 am",0,-1.3,0,0,0,0,0,-1.3,0,0,1,0,0,5.3
"Jan 11, 03:00 am",0,-1.5,0,0,0,0,0,-1.5,0,0,1,0,0,3.3
"Jan 11, 04:00 am",0,-1.7,0,0,0,0,0,-1.7,0,0,1,0,0,3.3
"Jan 11, 05:00 am",0,-1.7,0,0,0,0,0,-1.7,0,0,1,0,0,3.3
"Jan 11, 06:00 am",0,-1.7,0,0,0,0,0,-1.7,0,0,1,0,0,1.1
"Jan 11, 07:00 am",0,-1.6,78.5407,12,10.1411,1,1,-3.99258,3.3539,0,1,2,2.59675,1.1
"Jan 11, 08:00 am",367.745,-1.4,72.6055,166,397.837,44,59,-0.332019,112.358,0.367745,1,1,103.437,1.1
"Jan 11, 09:00 am",726.367,-1.2,62.3641,190,764.878,95,137,2.43529,207.178,0.726367,1,1,201.205,2.9
"Jan 11, 10:00 am",1510.54,-1,54.0228,474,1571.59,119,268,8.57572,432.885,1.51054,1,1,424.49,2.9
"Jan 11, 11:00 am",2055.73,-0.5,48.6644,658,2135.84,124,368,13.7599,597.895,2.05573,1,1,590.249,2.9
