,AC inverter power | (W),Ambient temperature | (C),Angle of incidence | (deg),Beam irradiance | (W/m2),Diffuse irradiance | (W/m2),DC array power | (W),Global horizontal irradiance | (W/m2),Module temperature | (C),Plane of array irradiance | (W/m2),Power generated by system | (kW),Shading factor for beam radiation,Sun up over horizon | (0/1),Transmitted plane of array irradiance | (W/m2),Wind speed | (m/s)
"Aug 2, 08:00 pm",0,32,0,0,0,0,0,32,0,0,1,0,0,5
"Aug 2, 09:00 pm",0,30.4,0,0,0,0,0,30.4,0,0,1,0,0,5
"Aug 2, 10:00 pm",0,29,0,0,0,0,0,29,0,0,1,0,0,5
"Aug 2, 11:00 pm",0,27.7,0,0,0,0,0,27.7,0,0,1,0,0,3.8
"Aug 3, 12:00 am",0,26.3,0,0,0,0,0,26.3,0,0,1,0,0,3.8
"Aug 3, 01:00 am",0,26.1,0,0,0,0,0,26.1,0,0,1,0,0,3.8
"Aug 3, 02:00 am",0,25.9,0,0,0,0,0,25.9,0,0,1,0,0,1.8
"Aug 3, 03:00 am",0,25.7,0,0,0,0,0,25.7,0,0,1,0,0,1.8
"Aug 3, 04:00 am",0,25.4,0,0,0,0,0,25.4,0,0,1,0,0,1.8
"Aug 3, 05:00 am",0,25.2,93.0946,65,5,11.4291,8,23.9486,3.30899,0,1,2,3.30899,3.4
"Aug 3, 06:00 am",259.58,24.9,82.7217,243,74,287.362,126,25.7791,98.6219,0.25958,1,1,83.9164,3.4
"Aug 3, 07:00 am",862.869,26.4,68.5579,451,129,904.894,319,31.9377,292.321,0.862869,1,1,272.157,3.4
"Aug 3, 08:00 am",1486.33,28,54.2755,453,227,1546.6,504,40.6562,493.905,1.48633,1,1,485.73,1.8
"Aug 3, 09:00 am",1474.04,29.5,39.9613,182,351,1533.92,491,42.6169,487.559,1.47404,1,1,486.588,1.8
"Aug 3, 10:00 am",2313.25,30.8,25.7356,539,300,2403.35,779,51.7857,800.549,2.31325,1,1,799.973,1.8
"Aug 3, 11:00 am",1732.65,32.1,12.1266,168,411,1801.13,571,45.2574,579.208,1.73265,1,1,579.19,3.6
"Aug 3, 12:00 pm",2537.44,33.4,7.30233,586,279,2636.74,845,52.4548,880.849,2.53744,1,1,880.83,3.6
"Aug 3, 01:00 pm",418.003,33.5,19.53,2,143,449.204,145,37.3432,138.747,0.418003,1,1,138.747,3.6
"Aug 3, 02:00 pm",363.148,33.5,33.6203,0,126,393.14,126,35.3952,120.261,0.363148,1,1,120.261,3.5
"Aug 3, 03:00 pm",1592.61,33.5,47.9217,363,291,1656.35,541,44.4277,534.312,1.59261,1,1,530.346,3.5
"Aug 3, 04:00 pm",1165.43,33.3,62.2352,560,138,1215.86,424,42.2264,402.385,1.16543,1,1,384.923,3.5
"Aug 3, 05:00 pm",508.27,33.1,76.4741,332,115,541.521,217,36.2192,186.535,0.50827,1,1,166.328,5.5
"Aug 3, 06:00 pm",73.4821,32.9,90.1028,49,34,97.5395,39,32.8093,29.4608,0.0734821,1,3,29.4608,5.5
"Aug 3, 07:00 pm",0,31.7,0,0,0,0,0,31.7,0,0,1,0,0,5.5
"Aug 3, 08:00 pm",0,30.6,0,0,0,0,0,30.6,0,0,1,0,0,2
"Aug 3, 09:00 pm",0,29.5,0,0,0,0,0,29.5,0,0,1,0,0,2
"Aug 3, 10:00 pm",0,28.3,0,0,0,0,0,28.3,0,0,1,0,0,2
"Aug 3, 11:00 pm",0,27.1,0,0,0,0,0,27.1,0,0,1,0,0,1.2
"Aug 4, 12:00 am",0,25.9,0,0,0,0,0,25.9,0,0,1,0,0,1.2
"Aug 4, 01:00 am",0,25.5,0,0,0,0,0,25.5,0,0,1,0,0,1.2
"Aug 4, 02:00 am",0,25.2,0,0,0,0,0,25.2,0,0,1,0,0,3.5
"Aug 4, 03:00 am",0,24.8,0,0,0,0,0,24.8,0,0,1,0,0,3.5
"Aug 4, 04:00 am",0,24.1,0,0,0,0,0,24.1,0,0,1,0,0,3.5
"Aug 4, 05:00 am",0,23.4,93.0561,30,5,13.1147,7,21.816,3.75952,0,1,2,3.75952,1.8
"Aug 4, 06:00 am",264.525,22.7,82.7436,115,84,292.411,108,23.4605,91.4206,0.264525,1,1,84.467,1.8
"Aug 4, 07:00 am",868.755,24.9,68.5616,384,153,910.936,314,31.4935,290.556,0.868755,1,1,273.384,1.8
"Aug 4, 08:00 am",1611.05,27.1,54.2606,622,161,1675.4,541,38.4013,531.445,1.61105,1,1,520.232,3.4
"Aug 4, 09:00 am",2169.45,29.3,39.9248,745,146,2253.89,720,45.4195,729.357,2.16945,1,1,725.395,3.4
"Aug 4, 10:00 am",2566.18,30.5,25.667,778,165,2666.7,855,50.2578,881.222,2.56618,1,1,880.398,3.4
"Aug 4, 11:00 am",2627.61,31.8,11.9797,579,312,2730.76,864,49.4698,897.836,2.62761,1,1,897.774,5
"Aug 4, 12:00 pm",1611.17,33,7.09446,115,416,1675.52,527,43.8019,534.759,1.61117,1,1,534.756,5
"Aug 4, 01:00 pm",2045.37,33.6,19.4816,329,369,2125.1,673,46.7892,688.991,2.04537,1,1,688.849,5
"Aug 4, 02:00 pm",2297.03,34.2,33.6171,610,252,2386.48,757,46.5721,774.388,2.29703,1,1,772.698,7
"Aug 4, 03:00 pm",1811.65,34.8,47.9435,661,158,1882.88,612,44.6704,610.873,1.81165,1,1,603.639,7
"Aug 4, 04:00 pm",1187.25,33.9,62.2763,557,145,1238.31,428,40.3023,405.625,1.18725,1,1,388.213,7
"Aug 4, 05:00 pm",489.645,33,76.5331,248,125,522.467,201,36.3674,175.709,0.489645,1,1,160.594,4.4
"Aug 4, 06:00 pm",39.66,32.1,90.0832,0,20,63.074,20,31.7676,18.9545,0.03966,1,3,18.9545,4.4
"Aug 4, 07:00 pm",0,30.2,0,0,0,0,0,30.2,0,0,1,0,0,4.4
"Aug 4, 08:00 pm",0,28.4,0,0,0,0,0,28.4,0,0,1,0,0,4.3
"Aug 4, 09:00 pm",0,26.5,0,0,0,0,0,26.5,0,0,1,0,0,4.3
"Aug 4, 10:00 pm",0,26.1,0,0,0,0,0,26.1,0,0,1,0,0,4.3
"Aug 4, 11:00 pm",0,25.8,0,0,0,0,0,25.8,0,0,1,0,0,5.4
"Aug 5, 12:00 am",0,25.4,0,0,0,0,0,25.4,0,0,1,0,0,5.4
"Aug 5, 01:00 am",0,25.2,0,0,0,0,0,25.2,0,0,1,0,0,5.4
"Aug 5, 02:00 am",0,24.9,0,0,0,0,0,24.9,0,0,1,0,0,3.6
"Aug 5, 03:00 am",0,24.7,0,0,0,0,0,24.7,0,0,1,0,0,3.6
"Aug 5, 04:00 am",0,24.5,0,0,0,0,0,24.5,0,0,1,0,0,3.6
"Aug 5, 05:00 am",0,24.2,93.0159,0,4,13.0982,4,23.2869,3.78054,0,1,2,3.78054,6.6
"Aug 5, 06:00 am",156.727,24,82.764,0,56,182.413,56,23.8839,52.7967,0.156727,1,1,52.7967,6.6
"Aug 5, 07:00 am",565.563,25.5,68.5638,36,174,600.153,189,27.5624,178.355,0.565563,1,1,176.745,6.6
"Aug 5, 08:00 am",1315.7,27,54.2443,184,316,1370.62,428,32.2586,416.184,1.3157,1,1,412.871,8.6
"Aug 5, 09:00 am",379.976,28.4,39.8872,0,128,410.336,128,29.7058,122.089,0.379976,1,1,122.089,8.6
"Aug 5, 10:00 am",522.402,29.2,25.5977,4,170,555.981,174,30.9075,166.389,0.522402,1,1,166.384,8.6
"Aug 5, 11:00 am",2346,29.9,11.8329,350,411,2437.41,744,40.7866,766.045,2.346,1,1,766.009,7.8
"Aug 5, 12:00 pm",2091.81,30.6,6.88868,250,422,2173.28,663,40.8098,683.088,2.09181,1,1,683.081,7.8
"Aug 5, 01:00 pm",1737.11,30.5,19.4379,176,393,1805.74,555,38.8135,561.94,1.73711,1,1,561.864,7.8
"Aug 5, 02:00 pm",400.675,30.4,33.6178,0,136,431.491,136,32.0839,129.868,0.400675,1,1,129.868,7.9
"Aug 5, 03:00 pm",582.499,30.2,47.9688,7,190,617.492,195,32.3249,186.144,0.582499,1,1,186.067,7.9
"Aug 5, 04:00 pm",511.502,29.9,62.3207,5,170,544.828,173,31.7374,163.86,0.511502,1,1,163.703,7.9
"Aug 5, 05:00 pm",235.338,29.7,76.5953,0,83,262.617,83,30.4463,78.4167,0.235338,1,1,78.4167,5
"Aug 5, 06:00 pm",37.3972,29.4,90.0642,0,19,60.7685,19,28.8206,18.0041,0.0373972,1,3,18.0041,5
"Aug 5, 07:00 pm",0,28.2,0,0,0,0,0,28.2,0,0,1,0,0,5
"Aug 5, 08:00 pm",0,27,0,0,0,0,0,27,0,0,1,0,0,4.7
"Aug 5, 09:00 pm",0,25.8,0,0,0,0,0,25.8,0,0,1,0,0,4.7
"Aug 5, 10:00 pm",0,25.3,0,0,0,0,0,25.3,0,0,1,0,0,4.7
"Aug 5, 11:00 pm",0,24.8,0,0,0,0,0,24.8,0,0,1,0,0,3.8
"Aug 6, 12:00 am",0,24.3,0,0,0,0,0,24.3,0,0,1,0,0,3.8
"Aug 6, 01:00 am",0,24.2,0,0,0,0,0,24.2,0,0,1,0,0,3.8
"Aug 6, 02:00 am",0,24,0,0,0,0,0,24,0,0,1,0,0,2.7
"Aug 6, 03:00 am",0,23.9,0,0,0,0,0,23.9,0,0,1,0,0,2.7
"Aug 6, 04:00 am",0,23.6,0,0,0,0,0,23.6,0,0,1,0,0,2.7
"Aug 6, 05:00 am",0,23.3,92.9739,67,5,11.5981,8,21.736,3.32352,0,1,2,3.32352,2.1
"Aug 6, 06:00 am",256.828,23,82.7828,267,71,284.553,127,23.934,98.499,0.256828,1,1,82.3791,2.1
"Aug 6, 07:00 am",764.653,25.2,68.5645,170,194,804.132,265,30.4268,247.692,0.764653,1,1,240.089,2.1
"Aug 6, 08:00 am",1293.36,27.3,54.2267,284,254,1347.59,427,35.9216,418.41,1.29336,1,1,413.303,3.5
"Aug 6, 09:00 am",1983.66,29.4,39.8485,504,263,2061.09,650,43.6481,659.949,1.98366,1,1,657.289,3.5
"Aug 6, 10:00 am",1984.61,30.5,25.5279,337,351,2062.08,649,45.316,663.655,1.98461,1,1,663.305,3.5
"Aug 6, 11:00 am",704.472,31.6,11.6865,23,210,742.435,232,36.8048,228.706,0.704472,1,1,228.703,3.8
"Aug 6, 12:00 pm",2752.91,32.7,6.68585,637,301,2861.52,914,52.3173,955.226,2.75291,1,1,955.209,3.8
"Aug 6, 01:00 pm",1464.43,32.5,19.3992,130,361,1523.99,481,43.7677,486.363,1.46443,1,1,486.308,3.8
"Aug 6, 02:00 pm",1516.4,32.2,33.6227,150,376,1577.64,500,42.4058,500.334,1.5164,1,1,499.918,4.3
"Aug 6, 03:00 pm",862.769,32,47.9978,45,258,904.792,289,37.7228,280.49,0.862769,1,1,279.996,4.3
"Aug 6, 04:00 pm",1195.33,31.5,62.3687,476,183,1246.64,423,39.3526,403.918,1.19533,1,1,388.951,4.3
"Aug 6, 05:00 pm",498.714,31,76.6609,414,96,531.744,220,35.0394,187.682,0.498714,1,1,162.375,3.2
"Aug 6, 06:00 pm",66.8468,30.5,90.0459,59,31,90.7772,37,30.3291,27.0905,0.0668468,1,3,27.0905,3.2
"Aug 6, 07:00 pm",0,29.2,0,0,0,0,0,29.2,0,0,1,0,0,3.2
"Aug 6, 08:00 pm",0,28,0,0,0,0,0,28,0,0,1,0,0,5.1
"Aug 6, 09:00 pm",0,26.7,0,0,0,0,0,26.7,0,0,1,0,0,5.1
"Aug 6, 10:00 pm",0,25.9,0,0,0,0,0,25.9,0,0,1,0,0,5.1
"Aug 6, 11:00 pm",0,25.1,0,0,0,0,0,25.1,0,0,1,0,0,2.6
"Aug 7, 12:00 am",0,24.4,0,0,0,0,0,24.4,0,0,1,0,0,2.6
"Aug 7, 01:00 am",0,24,0,0,0,0,0,24,0,0,1,0,0,2.6
"Aug 7, 02:00 am",0,23.7,0,0,0,0,0,23.7,0,0,1,0,0,2.2
"Aug 7, 03:00 am",0,23.4,0,0,0,0,0,23.4,0,0,1,0,0,2.2
"Aug 7, 04:00 am",0,23.1,0,0,0,0,0,23.1,0,0,1,0,0,2.2
"Aug 7, 05:00 am",0,22.8,92.9302,39,5,13.1772,7,21.3449,3.76921,0,1,2,3.76921,2.5
"Aug 7, 06:00 am",261.407,22.6,82.8001,158,80,289.228,113,23.3493,93.0368,0.261407,1,1,83.5042,2.5
"Aug 7, 07:00 am",907.519,24.8,68.5638,471,135,950.731,331,31.1884,305.97,0.907519,1,1,284.905,2.5
"Aug 7, 08:00 am",1538.4,27.1,54.2077,561,169,1600.36,509,37.3671,504.438,1.5384,1,1,494.365,3.9
"Aug 7, 09:00 am",2182.53,29.4,39.8087,727,159,2267.48,716,44.8117,731.291,2.18253,1,1,727.468,3.9
"Aug 7, 10:00 am",2564.22,30.7,25.4577,698,228,2664.65,845,49.5285,877.034,2.56422,1,1,876.315,3.9
"Aug 7, 11:00 am",1984.88,32,11.5409,306,369,2062.36,660,50.3101,681.099,1.98488,1,1,681.069,2.1
"Aug 7, 12:00 pm",2762.21,33.4,6.48691,759,215,2871.23,945,58.5083,991.573,2.76221,1,1,991.554,2.1
"Aug 7, 01:00 pm",2559,33.9,19.3658,764,179,2659.21,881,58.0226,916.176,2.559,1,1,915.854,2.1
"Aug 7, 02:00 pm",2292.03,34.5,33.6316,767,151,2381.27,782,53.8579,803.686,2.29203,1,1,801.557,2.9
"Aug 7, 03:00 pm",1792.07,35,48.0305,708,138,1862.61,620,50.0891,622.185,1.79207,1,1,614.379,2.9
"Aug 7, 04:00 pm",1155.08,34.6,62.4201,594,125,1205.2,423,44.3755,404.527,1.15508,1,1,385.791,2.9
"Aug 7, 05:00 pm",527.692,34.2,76.7298,255,139,561.394,215,37.9095,189.502,0.527692,1,1,173.89,4.3
"Aug 7, 06:00 pm",0,33.7,90.0282,0,6,18.7479,6,33.1668,5.67249,0,1,3,5.67249,4.3
"Aug 7, 07:00 pm",0,32.6,0,0,0,0,0,32.6,0,0,1,0,0,4.3
"Aug 7, 08:00 pm",0,31.4,0,0,0,0,0,31.4,0,0,1,0,0,0.6
"Aug 7, 09:00 pm",0,30.3,0,0,0,0,0,30.3,0,0,1,0,0,0.6
"Aug 7, 10:00 pm",0,29.4,0,0,0,0,0,29.4,0,0,1,0,0,0.6
"Aug 7, 11:00 pm",0,28.6,0,0,0,0,0,28.6,0,0,1,0,0,1.4
"Aug 8, 12:00 am",0,27.8,0,0,0,0,0,27.8,0,0,1,0,0,1.4
"Aug 8, 01:00 am",0,27.3,0,0,0,0,0,27.3,0,0,1,0,0,1.4
"Aug 8, 02:00 am",0,26.8,0,0,0,0,0,26.8,0,0,1,0,0,0.7
"Aug 8, 03:00 am",0,26.3,0,0,0,0,0,26.3,0,0,1,0,0,0.7
"Aug 8, 04:00 am",0,26,0,0,0,0,0,26,0,0,1,0,0,0.7
"Aug 8, 05:00 am",0,25.7,92.8848,36,4,9.05108,6,23.9159,2.6201,0,1,2,2.6201,1.3
"Aug 8, 06:00 am",258.949,25.4,82.8159,151,81,286.718,112,26.3404,93.0552,0.258949,1,1,83.9505,1.3
"Aug 8, 07:00 am",438.66,26.4,68.5616,7,145,470.324,148,29.1663,139.889,0.43866,1,1,139.576,1.3
"Aug 8, 08:00 am",367.297,27.3,54.1876,0,124,397.379,124,29.4125,118.068,0.367297,1,1,118.068,1.8
"Aug 8, 09:00 am",932.593,28.3,39.7681,33,280,976.48,305,35.249,298.661,0.932593,1,1,298.489,1.8
"Aug 8, 10:00 am",475.744,28.6,25.3874,1,159,508.248,160,32.2436,153.09,0.475744,1,1,153.089,1.8
"Aug 8, 11:00 am",844.221,28.8,11.3965,4,276,885.756,280,34.7534,270.096,0.844221,1,1,270.095,2.2
"Aug 8, 12:00 pm",778.93,29.1,6.29291,7,252,818.774,259,34.8876,249.836,0.77893,1,1,249.836,2.2
"Aug 8, 01:00 pm",889.357,30.1,19.3378,10,288,932.085,297,36.7875,287.103,0.889358,1,1,287.099,2.2
"Aug 8, 02:00 pm",697.907,31,33.6449,2,233,735.708,235,35.5291,225.207,0.697907,1,1,225.201,3.4
"Aug 8, 03:00 pm",794.875,32,48.067,16,258,835.128,269,37.1423,257.867,0.794875,1,1,257.69,3.4
"Aug 8, 04:00 pm",565.911,31.9,62.4749,16,186,600.51,194,35.4684,184.268,0.565911,1,1,183.762,3.4
"Aug 8, 05:00 pm",464.195,31.7,76.8019,217,122,496.436,186,35.1887,165.011,0.464196,1,1,151.705,2.1
"Aug 8, 06:00 pm",59.4825,31.5,90.0111,25,27,83.2724,29,31.2795,24.9652,0.0594825,1,3,24.9652,2.1
"Aug 8, 07:00 pm",0,30.8,0,0,0,0,0,30.8,0,0,1,0,0,2.1
"Aug 8, 08:00 pm",0,30,0,0,0,0,0,30,0,0,1,0,0,2.3
"Aug 8, 09:00 pm",0,29.2,0,0,0,0,0,29.2,0,0,1,0,0,2.3
"Aug 8, 10:00 pm",0,28.5,0,0,0,0,0,28.5,0,0,1,0,0,2.3
"Aug 8, 11:00 pm",0,27.7,0,0,0,0,0,27.7,0,0,1,0,0,0.9
"Aug 9, 12:00 am",0,26.9,0,0,0,0,0,26.9,0,0,1,0,0,0.9
"Aug 9, 01:00 am",0,26.4,0,0,0,0,0,26.4,0,0,1,0,0,0.9
"Aug 9, 02:00 am",0,25.9,0,0,0,0,0,25.9,0,0,1,0,0,1.6
"Aug 9, 03:00 am",0,25.4,0,0,0,0,0,25.4,0,0,1,0,0,1.6
"Aug 9, 04:00 am",0,25.1,0,0,0,0,0,25.1,0,0,1,0,0,1.6
"Aug 9, 05:00 am",0,24.7,92.8377,38,4,9.08682,6,23.41,2.62423,0,1,2,2.62423,3.4
"Aug 9, 06:00 am",256.535,24.4,82.8303,159,79,284.254,111,25.1204,92.3332,0.256535,1,1,82.7517,3.4
"Aug 9, 07:00 am",901.714,25.8,68.5581,466,135,944.771,327,31.5901,304.506,0.901714,1,1,283.671,3.4
"Aug 9, 08:00 am",1584.65,27.2,54.1663,654,139,1648.12,534,41.0557,530.373,1.58465,1,1,518.666,1.7
"Aug 9, 09:00 am",2140.06,28.6,39.7267,743,146,2223.37,714,48.3081,730.359,2.14006,1,1,726.484,1.7
"Aug 9, 10:00 am",2524,29.7,25.317,787,156,2622.74,850,53.8083,883.394,2.524,1,1,882.599,1.7
"Aug 9, 11:00 am",2630.29,30.8,11.2538,806,165,2733.55,929,63.8568,973.115,2.63029,1,1,973.041,0.5
"Aug 9, 12:00 pm",2643.93,31.9,6.10502,809,166,2747.78,942,65.6443,988.28,2.64393,1,1,988.263,0.5
"Aug 9, 01:00 pm",2506.24,32.2,19.3155,793,165,2604.24,891,64.4048,930.272,2.50624,1,1,929.94,0.5
"Aug 9, 02:00 pm",2183,32.6,33.6625,617,239,2267.96,745,54.6857,768.586,2.183,1,1,766.868,1.6
"Aug 9, 03:00 pm",1618.41,32.9,48.1072,465,240,1683.01,554,49.1205,557.447,1.61841,1,1,552.288,1.6
"Aug 9, 04:00 pm",907.048,32.8,62.5332,188,226,950.247,319,41.7392,306.059,0.907048,1,1,300.087,1.6
"Aug 9, 05:00 pm",447.697,32.6,76.8774,239,115,479.565,185,38.165,163.413,0.447697,1,1,148.734,0.6
"Aug 9, 06:00 pm",50.9988,32.4,89.9948,16,24,74.6274,25,32.2944,22.4839,0.0509988,1,3,22.4839,0.6
"Aug 9, 07:00 pm",0,31.3,0,0,0,0,0,31.3,0,0,1,0,0,0.6
"Aug 9, 08:00 pm",0,30.2,0,0,0,0,0,30.2,0,0,1,0,0,2.2
"Aug 9, 09:00 pm",0,29.2,0,0,0,0,0,29.2,0,0,1,0,0,2.2
"Aug 9, 10:00 pm",0,28.3,0,0,0,0,0,28.3,0,0,1,0,0,2.2
"Aug 9, 11:00 pm",0,27.3,0,0,0,0,0,27.3,0,0,1,0,0,3.1
"Aug 10, 12:00 am",0,26.4,0,0,0,0,0,26.4,0,0,1,0,0,3.1
"Aug 10, 01:00 am",0,25.8,0,0,0,0,0,25.8,0,0,1,0,0,3.1
"Aug 10, 02:00 am",0,25.3,0,0,0,0,0,25.3,0,0,1,0,0,2.4
"Aug 10, 03:00 am",0,24.8,0,0,0,0,0,24.8,0,0,1,0,0,2.4
"Aug 10, 04:00 am",0,24.8,0,0,0,0,0,24.8,0,0,1,0,0,2.4
"Aug 10, 05:00 am",0,24.7,92.7889,47,4,9.12531,6,23.0174,2.63053,0,1,2,2.63053,1.5
"Aug 10, 06:00 am",245.184,24.7,82.8431,204,72,272.667,113,25.5569,91.8286,0.245184,1,1,79.5417,1.5
"Aug 10, 07:00 am",828.273,26.3,68.5532,380,142,869.392,298,32.9365,279.74,0.828273,1,1,262.754,1.5
"Aug 10, 08:00 am",1556.95,27.8,54.1438,564,171,1619.51,511,36.9465,509.313,1.55695,1,1,499.234,5.1
"Aug 10, 09:00 am",2161.28,29.4,39.6846,672,185,2245.41,697,42.8682,716.696,2.16128,1,1,713.205,5.1
"Aug 10, 10:00 am",2504.64,30.2,25.2468,638,246,2602.57,807,46.368,842.404,2.50464,1,1,841.765,5.1
"Aug 10, 11:00 am",2083.02,31,11.1132,315,365,2164.16,663,42.8417,687.332,2.08302,1,1,687.304,6.3
"Aug 10, 12:00 pm",1315.16,31.8,5.92453,71,359,1370.06,427,39.0544,426.819,1.31516,1,1,426.817,6.3
"Aug 10, 01:00 pm",2628.28,31.6,19.2992,689,212,2731.46,842,46.2625,883.254,2.62828,1,1,882.966,6.3
"Aug 10, 02:00 pm",358.311,31.5,33.6845,0,124,388.197,124,34.7276,118.359,0.358311,1,1,118.359,3.9
"Aug 10, 03:00 pm",632.207,31.3,48.1512,9,207,668.394,213,34.825,203.987,0.632207,1,1,203.887,3.9
"Aug 10, 04:00 pm",195.124,30.8,62.595,0,70,221.581,70,31.5164,66.5068,0.195124,1,1,66.5068,3.9
"Aug 10, 05:00 pm",83.9883,30.2,76.9561,0,34,108.248,34,29.8573,32.2309,0.0839883,1,1,32.2309,3.4
"Aug 10, 06:00 pm",5.96604,29.7,89.979,0,9,28.7493,9,28.7214,8.51362,0.00596604,1,3,8.51362,3.4
"Aug 10, 07:00 pm",0,28.8,0,0,0,0,0,28.8,0,0,1,0,0,3.4
"Aug 10, 08:00 pm",0,27.9,0,0,0,0,0,27.9,0,0,1,0,0,2.8
"Aug 10, 09:00 pm",0,27,0,0,0,0,0,27,0,0,1,0,0,2.8
"Aug 10, 10:00 pm",0,26.4,0,0,0,0,0,26.4,0,0,1,0,0,2.8
"Aug 10, 11:00 pm",0,25.8,0,0,0,0,0,25.8,0,0,1,0,0,4.6
"Aug 11, 12:00 am",0,25.2,0,0,0,0,0,25.2,0,0,1,0,0,4.6
"Aug 11, 01:00 am",0,24.9,0,0,0,0,0,24.9,0,0,1,0,0,4.6
"Aug 11, 02:00 am",0,24.7,0,0,0,0,0,24.7,0,0,1,0,0,4
"Aug 11, 03:00 am",0,24.4,0,0,0,0,0,24.4,0,0,1,0,0,4
"Aug 11, 04:00 am",0,24.3,0,0,0,0,0,24.3,0,0,1,0,0,4
"Aug 11, 05:00 am",0,24.2,92.7384,0,2,6.5591,2,22.8395,1.88921,0,1,2,1.88921,3.4
"Aug 11, 06:00 am",122.629,24.1,82.8544,0,45,147.64,45,23.6649,42.6886,0.122629,1,1,42.6886,3.4
"Aug 11, 07:00 am",226.509,25.5,68.547,0,78,253.607,78,25.9224,74.1091,0.226509,1,1,74.1091,3.4
"Aug 11, 08:00 am",440.67,26.9,54.1203,0,147,472.379,147,29.0474,140.105,0.44067,1,1,140.105,2.9
"Aug 11, 09:00 am",828.168,28.3,39.6419,13,264,869.284,274,33.5764,263.612,0.828168,1,1,263.544,2.9
"Aug 11, 10:00 am",538.102,28.7,25.1769,5,175,572.047,179,32.1318,172.217,0.538102,1,1,172.212,2.9
"Aug 11, 11:00 am",1862.24,29.2,10.9751,201,402,1935.26,592,39.9218,605.557,1.86224,1,1,605.54,5.2
"Aug 11, 12:00 pm",1227.5,29.7,5.75287,56,342,1279.75,396,37.1124,394.826,1.2275,1,1,394.825,5.2
"Aug 11, 01:00 pm",2189.59,30.1,19.2889,334,397,2274.81,702,43.4086,724.692,2.18959,1,1,724.553,5.2
"Aug 11, 02:00 pm",1047.38,30.6,33.7111,44,309,1094.43,345,38.3768,339.914,1.04738,1,1,339.791,3.7
"Aug 11, 03:00 pm",1076.13,31.1,48.1991,89,298,1123.99,358,38.3095,349.846,1.07613,1,1,348.851,3.7
"Aug 11, 04:00 pm",614.185,30.3,62.6603,26,196,649.936,209,34.2295,198.509,0.614185,1,1,197.676,3.7
"Aug 11, 05:00 pm",165.277,29.5,77.038,0,60,191.133,60,30.0357,56.9589,0.165277,1,1,56.9589,3
"Aug 11, 06:00 pm",0,28.7,89.9639,0,7,22.4656,7,27.6617,6.61925,0,1,3,6.61925,3
"Aug 11, 07:00 pm",0,27.9,0,0,0,0,0,27.9,0,0,1,0,0,3
"Aug 11, 08:00 pm",0,27.2,0,0,0,0,0,27.2,0,0,1,0,0,3.8
"Aug 11, 09:00 pm",0,26.4,0,0,0,0,0,26.4,0,0,1,0,0,3.8
"Aug 11, 10:00 pm",0,26,0,0,0,0,0,26,0,0,1,0,0,3.8
"Aug 11, 11:00 pm",0,25.6,0,0,0,0,0,25.6,0,0,1,0,0,4.9
"Aug 12, 12:00 am",0,25.2,0,0,0,0,0,25.2,0,0,1,0,0,4.9
"Aug 12, 01:00 am",0,25,0,0,0,0,0,25,0,0,1,0,0,4.9
"Aug 12, 02:00 am",0,24.9,0,0,0,0,0,24.9,0,0,1,0,0,3.9
"Aug 12, 03:00 am",0,24.7,0,0,0,0,0,24.7,0,0,1,0,0,3.9
"Aug 12, 04:00 am",0,24.5,0,0,0,0,0,24.5,0,0,1,0,0,3.9
"Aug 12, 05:00 am",0,24.4,92.6863,16,4,12.206,5,23.2692,3.52274,0,1,2,3.52274,4.8
"Aug 12, 06:00 am",233.049,24.2,82.8643,71,77,260.281,91,24.5898,79.8568,0.233049,1,1,75.5841,4.8
"Aug 12, 07:00 am",285.982,25.7,68.5395,0,97,314.319,97,26.4997,92.1014,0.285982,1,1,92.1014,4.8
"Aug 12, 08:00 am",920.314,27.1,54.0958,70,257,963.87,299,31.332,290.29,0.920314,1,1,289.044,6
"Aug 12, 09:00 am",344.879,28.6,39.5988,0,117,374.474,117,29.9777,111.565,0.344879,1,1,111.565,6
"Aug 12, 10:00 am",532.776,28.8,25.1075,0,177,566.596,177,30.9713,169.613,0.532776,1,1,169.613,6
"Aug 12, 11:00 am",480.929,28.9,10.8402,1,159,513.551,160,30.6191,153.473,0.480929,1,1,153.473,7.4
"Aug 12, 12:00 pm",474.469,29.1,5.59157,1,157,506.944,158,30.778,151.615,0.474469,1,1,151.615,7.4
"Aug 12, 01:00 pm",507.583,29.2,19.285,3,166,540.818,169,31.039,161.951,0.507583,1,1,161.95,7.4
"Aug 12, 02:00 pm",371.908,29.4,33.7423,0,126,402.091,126,30.8285,120.285,0.371908,1,1,120.285,5.7
"Aug 12, 03:00 pm",698.306,29.6,48.2509,12,224,736.116,232,32.8251,222.488,0.698306,1,1,222.353,5.7
"Aug 12, 04:00 pm",309.195,29,62.7291,0,106,338.023,106,30.1497,100.789,0.309195,1,1,100.789,5.7
"Aug 12, 05:00 pm",277.298,28.4,77.1232,7,95,305.451,97,29.1069,91.0535,0.277298,1,1,90.6214,6.8
"Aug 12, 06:00 pm",18.8207,27.9,89.9494,0,13,41.8434,13,27.2958,12.3073,0.0188207,1,3,12.3073,6.8
"Aug 12, 07:00 pm",0,26.4,0,0,0,0,0,26.4,0,0,1,0,0,6.8
"Aug 12, 08:00 pm",0,24.8,0,0,0,0,0,24.8,0,0,1,0,0,1.9
